date,Region_1_Store_1,Region_1_Store_10,Region_1_Store_11,Region_1_Store_12,Region_1_Store_13,Region_1_Store_14,Region_1_Store_15,Region_1_Store_16,Region_1_Store_17,Region_1_Store_18,Region_1_Store_19,Region_1_Store_2,Region_1_Store_20,Region_1_Store_3,Region_1_Store_4,Region_1_Store_5,Region_1_Store_6,Region_1_Store_7,Region_1_Store_8,Region_1_Store_9,Region_2_Store_1,Region_2_Store_10,Region_2_Store_11,Region_2_Store_12,Region_2_Store_13,Region_2_Store_14,Region_2_Store_15,Region_2_Store_16,Region_2_Store_17,Region_2_Store_18,Region_2_Store_19,Region_2_Store_2,Region_2_Store_20,Region_2_Store_3,Region_2_Store_4,Region_2_Store_5,Region_2_Store_6,Region_2_Store_7,Region_2_Store_8,Region_2_Store_9,Region_3_Store_1,Region_3_Store_10,Region_3_Store_11,Region_3_Store_12,Region_3_Store_13,Region_3_Store_14,Region_3_Store_15,Region_3_Store_16,Region_3_Store_17,Region_3_Store_18,Region_3_Store_19,Region_3_Store_2,Region_3_Store_20,Region_3_Store_3,Region_3_Store_4,Region_3_Store_5,Region_3_Store_6,Region_3_Store_7,Region_3_Store_8,Region_3_Store_9,Region_4_Store_1,Region_4_Store_10,Region_4_Store_11,Region_4_Store_12,Region_4_Store_13,Region_4_Store_14,Region_4_Store_15,Region_4_Store_16,Region_4_Store_17,Region_4_Store_18,Region_4_Store_19,Region_4_Store_2,Region_4_Store_20,Region_4_Store_3,Region_4_Store_4,Region_4_Store_5,Region_4_Store_6,Region_4_Store_7,Region_4_Store_8,Region_4_Store_9,Region_5_Store_1,Region_5_Store_10,Region_5_Store_11,Region_5_Store_12,Region_5_Store_13,Region_5_Store_14,Region_5_Store_15,Region_5_Store_16,Region_5_Store_17,Region_5_Store_18,Region_5_Store_19,Region_5_Store_2,Region_5_Store_20,Region_5_Store_3,Region_5_Store_4,Region_5_Store_5,Region_5_Store_6,Region_5_Store_7,Region_5_Store_8,Region_5_Store_9
2018-01-30,197.82,313.59,302.07,283.33,90.5,133.71,268.59,277.49,279.88,191.76,218.28,296.24,273.11,129.4,281.87,325.54,184.24,69.52,311.62,255.32,224.7,314.25,273.42,237.77,80.78,255.64,114.69,115.5,314.61,185.56,200.96,251.2,290.35,83.25,94.4,305.35,267.24,151.12,287.06,266.4,307.29,334.17,121.45,294.91,144.93,142.24,318.03,177.87,283.19,115.7,171.46,144.91,115.4,289.61,81.01,182.29,213.72,192.28,118.03,327.86,135.23,190.02,116.91,200.37,253.08,187.62,283.39,249.52,144.0,122.41,273.56,194.57,207.77,303.22,231.37,195.43,275.12,283.95,329.82,251.06,334.22,185.95,307.17,265.44,304.44,194.16,270.71,104.55,99.87,114.66,241.29,93.84,134.86,150.78,140.97,249.48,275.79,232.89,161.3,329.86
2018-01-31,187.47,316.39,290.77,314.24,101.5,141.17,302.5,265.59,328.73,206.15,239.31,308.11,207.13,132.44,310.48,347.77,180.09,119.07,337.82,257.58,248.73,315.47,331.05,176.14,91.58,268.34,121.41,112.35,309.01,183.0,200.31,231.89,301.02,85.82,103.39,319.33,277.24,109.15,286.2,270.36,288.76,330.4,75.61,305.95,149.55,107.93,325.58,169.21,271.76,126.39,183.45,141.99,133.26,275.64,94.95,221.27,240.72,214.33,123.02,308.82,131.59,189.4,68.51,169.75,259.9,218.17,280.29,275.86,154.52,151.18,274.29,204.89,214.91,323.67,306.57,180.07,262.87,253.5,321.77,279.63,321.12,176.85,304.39,273.2,306.42,173.51,263.61,104.96,119.93,148.46,253.24,104.78,105.04,140.47,125.2,359.66,326.75,240.92,172.82,287.12
2018-02-01,164.89,329.57,286.63,302.86,102.61,135.82,301.39,280.54,244.28,134.69,229.33,307.37,335.53,94.83,300.58,336.05,181.76,121.26,336.67,252.07,230.58,299.04,332.33,241.07,112.32,240.83,134.44,111.29,307.57,220.47,177.12,234.28,268.53,95.91,94.44,339.45,273.6,110.36,275.2,262.73,291.64,342.41,81.91,303.51,163.95,116.22,322.91,152.85,264.65,116.29,147.19,130.6,160.83,310.87,63.39,178.11,214.41,200.58,120.29,343.38,132.87,159.9,70.87,183.55,256.44,194.15,280.38,299.99,146.9,124.56,272.56,186.29,206.84,333.61,273.45,169.99,277.96,274.02,347.09,275.61,296.0,177.55,292.67,301.45,304.59,187.4,283.23,103.28,135.51,94.24,265.8,89.39,97.78,155.79,160.73,315.46,316.63,209.7,165.8,307.69
2018-02-02,143.8,316.83,278.22,321.98,101.17,114.49,270.34,269.89,316.9,117.45,217.25,321.43,261.87,68.74,303.93,324.0,174.15,123.61,311.59,247.44,268.46,284.48,307.2,206.17,80.61,270.08,108.6,102.78,298.09,248.36,181.91,224.21,267.12,101.63,97.66,317.91,257.9,128.06,296.71,246.95,280.31,297.06,126.58,308.73,143.44,171.99,317.6,160.76,276.1,111.43,177.87,139.42,93.99,317.71,121.77,155.55,195.9,200.32,106.31,328.07,124.83,118.04,59.27,154.46,250.95,194.3,266.42,241.41,149.54,106.15,269.82,184.21,249.1,323.83,296.22,165.31,225.63,230.51,345.94,262.29,292.28,162.41,305.95,330.63,292.91,163.5,326.98,92.97,111.73,134.32,223.78,90.41,119.32,137.94,166.55,314.95,283.05,255.03,163.79,309.78
2018-02-03,190.31,317.79,278.46,335.22,99.08,125.55,289.8,296.54,301.07,114.62,203.41,267.17,251.48,116.55,279.88,325.67,162.33,94.6,290.45,258.41,239.69,280.84,303.39,216.81,98.65,223.76,101.34,106.92,297.12,201.19,185.14,186.83,260.27,75.01,99.98,299.02,263.15,116.28,263.44,262.81,283.36,325.31,108.13,290.02,160.6,83.02,320.73,158.99,250.29,99.81,171.57,140.13,142.33,252.03,119.82,174.32,238.37,183.89,96.41,302.12,143.48,111.93,84.39,158.99,256.12,186.11,275.18,291.78,144.46,124.55,265.48,167.49,241.3,342.2,353.16,189.63,273.96,271.54,330.7,245.13,293.39,170.24,287.43,256.6,304.66,183.45,279.75,96.52,96.58,147.08,230.09,86.92,86.75,121.18,134.87,308.35,244.23,215.76,162.47,318.74
2018-02-04,182.27,303.89,271.16,283.63,105.41,86.76,312.87,301.13,266.55,85.0,182.72,278.65,247.04,88.32,317.67,321.83,157.21,87.02,334.57,236.18,220.27,332.61,299.67,206.53,77.2,236.97,170.18,97.27,311.27,175.95,193.52,247.34,265.31,85.94,95.99,304.16,254.24,103.52,310.4,258.56,326.21,320.14,104.55,302.58,153.36,149.57,322.85,147.16,214.62,114.15,188.98,130.66,80.06,270.88,60.69,200.3,275.35,172.65,114.21,313.44,127.02,113.8,43.17,147.34,251.82,189.03,257.93,270.1,139.67,139.01,266.7,202.55,226.37,274.28,278.6,169.38,289.88,217.94,331.7,276.6,292.74,160.07,290.01,276.57,285.7,180.97,241.63,95.82,91.07,121.17,267.49,92.28,79.02,153.09,139.67,320.17,313.39,209.34,165.67,356.77
2018-02-05,230.14,327.1,289.23,290.79,117.0,125.8,300.27,273.41,260.42,76.25,222.36,261.18,276.05,118.33,300.13,323.23,178.12,76.88,324.26,238.17,249.11,347.43,293.87,251.14,113.72,287.0,82.19,117.49,303.04,177.2,205.57,256.97,270.87,83.38,111.07,348.57,256.95,117.77,225.03,258.49,302.36,323.96,95.84,314.84,156.81,98.75,317.17,165.4,269.21,121.44,168.77,137.36,82.93,323.36,70.63,195.71,211.72,209.21,113.02,326.81,139.63,109.64,106.23,155.91,256.97,211.62,269.67,288.19,157.01,123.55,278.31,191.31,170.32,352.33,257.79,175.57,315.31,250.12,351.94,273.85,297.41,187.66,302.48,243.93,300.26,176.99,320.44,93.97,120.98,100.22,251.98,95.77,89.3,134.64,166.51,296.41,306.8,207.9,167.68,314.16
2018-02-06,178.68,332.11,271.66,312.51,117.29,151.16,274.33,304.3,230.99,92.34,231.32,312.48,280.61,74.38,317.14,334.14,179.99,82.91,301.08,241.63,263.36,327.52,323.99,211.22,120.12,272.45,164.01,109.51,306.13,205.48,197.77,208.04,260.0,97.89,94.75,319.21,277.63,108.92,298.61,265.14,233.64,316.22,98.92,298.53,145.12,133.94,317.3,176.51,273.28,110.38,175.59,145.8,158.3,300.57,133.76,170.84,208.34,190.75,115.57,321.13,147.4,123.28,107.65,167.98,267.49,189.26,256.94,261.14,155.1,120.7,290.98,211.16,258.48,302.76,254.39,192.58,299.91,285.85,349.11,305.1,288.92,172.29,299.16,291.7,313.52,174.69,302.79,110.04,116.28,130.06,274.33,101.57,151.78,161.56,130.49,291.28,287.13,230.54,173.54,330.71
2018-02-07,212.13,310.17,289.95,298.07,113.51,114.06,380.96,302.16,269.66,61.69,196.98,290.37,297.46,125.65,311.11,301.51,184.59,102.96,322.11,293.71,242.58,300.9,300.07,226.0,131.07,279.38,144.36,117.49,307.58,187.26,205.7,209.25,269.32,75.04,99.7,329.69,266.82,123.01,295.27,267.46,296.39,311.71,119.99,302.18,167.61,174.53,316.18,179.94,259.98,146.93,153.11,140.07,106.71,296.34,118.85,192.02,222.28,196.14,126.8,306.51,133.32,155.82,95.09,165.56,263.17,213.24,280.84,286.59,156.37,141.86,288.45,189.32,219.15,291.33,307.85,184.31,212.43,285.75,349.42,255.99,311.32,175.36,312.71,241.37,312.98,184.34,252.05,100.41,120.12,141.62,280.79,99.5,120.73,138.05,147.85,345.45,329.1,222.85,171.87,305.7
2018-02-08,182.28,316.91,291.88,307.41,88.9,137.1,316.41,274.73,320.86,132.61,200.3,297.99,243.43,86.56,305.95,322.53,178.95,67.35,318.94,267.02,229.83,281.46,312.53,213.93,128.83,275.24,120.85,116.11,303.94,206.37,202.53,246.67,292.63,86.91,118.02,297.51,268.47,114.56,260.74,257.37,338.64,339.72,116.3,298.77,150.72,142.14,324.79,167.89,262.47,101.48,168.6,141.9,137.66,300.06,78.47,181.17,226.1,183.4,114.36,315.31,118.83,129.74,76.56,159.05,270.92,198.58,283.35,269.5,151.64,134.31,277.51,195.57,211.46,344.7,338.58,174.6,310.78,221.25,354.01,272.96,321.23,179.51,307.61,257.89,307.6,206.92,268.81,100.93,117.11,105.14,248.31,101.96,162.52,108.11,101.7,288.56,315.02,209.09,170.96,367.28
2018-02-09,169.57,321.35,279.27,297.01,114.28,146.61,308.71,282.34,284.71,89.0,221.31,278.97,256.34,116.44,310.81,314.28,186.29,82.3,300.12,259.36,236.9,356.31,303.12,207.35,108.51,297.97,182.66,117.15,316.28,216.78,186.52,242.37,254.75,80.38,91.66,318.12,270.91,126.58,265.59,256.88,286.65,334.29,96.84,305.6,116.2,124.29,327.17,167.0,279.51,123.27,176.44,140.03,94.14,304.59,91.64,191.22,242.82,207.23,115.41,307.33,128.81,94.55,46.0,127.3,247.39,199.78,284.15,282.48,149.1,119.64,275.03,197.02,213.69,287.7,247.81,180.83,308.71,244.43,334.53,302.52,300.03,173.42,298.74,230.9,293.47,188.27,279.1,109.12,113.95,115.98,262.08,100.92,120.24,138.04,137.46,289.0,257.39,204.14,155.87,295.21
2018-02-10,130.04,320.02,283.39,285.06,107.47,127.06,277.48,278.01,317.77,125.01,220.32,281.72,318.49,101.55,299.86,314.25,174.94,96.46,313.22,235.12,225.57,307.34,297.06,205.23,71.99,283.52,116.28,97.58,305.12,209.72,192.06,250.26,289.98,80.55,121.11,371.07,266.6,128.32,285.92,259.05,232.38,345.17,65.21,302.99,157.98,117.39,316.75,149.84,266.03,140.29,175.9,140.9,134.17,295.04,50.1,168.42,177.66,194.05,120.29,275.47,138.25,110.15,40.78,169.82,262.11,185.14,267.26,285.74,143.57,128.7,288.98,187.68,219.38,347.48,316.61,187.39,245.61,232.38,326.65,280.38,309.02,192.01,299.32,300.19,298.89,217.1,277.07,99.19,134.41,145.54,232.9,82.34,97.61,122.82,127.36,259.41,279.45,165.09,151.41,328.53
2018-02-11,183.36,311.99,269.23,323.53,95.83,133.62,311.15,292.39,267.13,64.85,199.07,311.66,270.07,85.94,274.25,307.41,172.83,97.34,326.4,263.33,231.69,308.23,285.03,192.54,102.79,292.71,95.22,107.03,302.59,214.31,189.79,269.54,237.51,57.68,107.49,353.69,278.94,88.27,299.72,259.96,255.57,348.57,65.18,307.77,159.69,159.8,315.35,173.72,281.38,150.32,196.67,137.65,79.02,291.62,128.44,185.52,261.32,190.63,114.67,333.45,114.82,119.84,52.77,154.48,259.68,197.76,272.01,274.46,157.76,120.15,275.22,182.02,229.12,260.17,276.32,166.6,260.16,278.23,314.93,269.74,321.1,186.77,291.59,304.93,305.56,196.95,308.02,102.04,85.46,149.93,223.52,81.54,107.53,99.28,160.69,347.79,284.19,204.73,170.73,349.42
2018-02-12,151.16,318.85,273.78,312.52,103.49,96.8,305.24,276.96,309.94,125.48,210.26,306.09,263.39,99.71,323.08,326.27,180.97,81.61,308.41,255.66,220.52,291.33,283.81,215.18,114.62,259.97,129.73,116.51,309.5,215.0,192.12,208.17,294.84,112.08,93.76,330.21,262.25,127.04,230.2,259.61,285.53,306.54,114.89,306.47,148.15,147.74,327.72,155.5,268.96,122.66,176.7,144.92,169.17,290.36,86.93,209.92,272.49,202.41,109.69,307.82,139.66,99.06,98.22,159.7,263.61,208.02,274.31,311.53,147.89,164.09,275.79,184.75,247.63,299.47,299.99,173.68,311.22,251.02,320.33,254.01,291.2,178.95,296.81,283.12,303.44,199.9,317.02,112.16,127.61,132.9,243.7,86.54,144.59,170.41,133.72,394.93,301.98,234.29,168.73,308.26
2018-02-13,163.11,321.01,291.69,352.34,108.14,111.01,268.34,292.31,272.67,91.29,193.08,295.4,246.45,123.02,322.08,310.44,181.34,80.75,336.32,265.16,255.6,322.02,314.69,239.9,113.16,271.08,152.68,127.97,315.32,228.14,211.91,238.21,288.31,66.62,112.02,359.04,285.79,101.03,300.25,261.69,270.31,329.06,110.32,321.64,165.83,163.05,319.23,161.47,267.35,156.47,170.21,145.05,159.34,330.81,102.14,149.52,249.51,196.63,116.99,313.42,150.08,119.4,103.3,173.39,257.78,217.24,292.7,232.1,153.12,139.18,285.08,190.31,239.58,343.85,345.33,203.22,280.27,260.82,318.75,288.43,306.22,198.36,294.27,293.83,304.86,201.94,301.3,114.23,127.62,113.23,261.31,93.28,106.69,133.77,134.69,288.25,313.42,235.85,181.06,303.5
2018-02-14,175.37,327.27,298.02,323.76,103.35,149.62,289.12,287.7,266.69,73.36,248.56,312.93,287.61,114.16,266.16,315.92,185.21,84.92,290.72,247.32,229.29,304.91,353.61,211.11,140.23,250.41,144.87,118.41,308.0,211.06,205.34,215.07,300.86,100.55,110.34,342.07,281.97,131.2,271.49,265.5,339.0,335.62,96.98,314.94,141.25,160.55,325.54,164.93,280.5,131.94,184.06,148.33,119.45,288.48,70.66,196.53,210.85,195.52,121.28,341.19,157.19,113.02,69.5,191.3,267.69,202.26,282.48,226.54,154.47,152.34,284.63,223.26,229.89,340.03,297.06,188.29,265.21,270.44,339.11,269.07,296.59,190.14,307.32,293.03,310.74,194.46,322.01,119.23,113.2,80.46,241.77,107.88,168.16,130.49,179.71,307.63,318.94,213.35,181.45,338.84
2018-02-15,167.61,332.53,266.65,340.2,85.19,139.76,331.17,296.72,289.23,141.91,200.87,310.93,299.69,120.11,292.23,311.68,176.24,99.17,351.0,263.12,250.85,285.13,360.27,236.85,131.67,287.48,111.63,112.64,299.85,215.3,195.7,214.51,298.49,78.68,90.36,370.81,280.92,148.61,312.93,269.89,261.54,342.54,69.08,317.12,155.68,154.79,316.66,161.62,273.4,178.42,160.12,147.15,80.32,293.35,63.89,204.46,267.7,187.25,123.39,329.13,147.21,119.38,106.17,145.13,252.72,193.92,291.91,279.64,162.93,127.94,280.46,186.31,218.68,256.16,318.35,175.69,258.67,225.54,323.47,267.28,295.56,183.68,317.1,273.84,303.06,228.84,302.6,107.83,103.08,139.99,238.83,109.08,122.16,113.18,136.25,326.63,293.85,231.18,173.27,346.24
2018-02-16,133.6,314.63,289.87,295.23,88.74,128.34,354.52,285.77,268.92,125.23,227.87,285.03,291.36,140.37,321.43,330.29,178.24,140.44,312.77,249.69,234.39,295.86,357.08,243.74,106.3,279.81,141.68,124.4,319.88,233.76,193.07,223.64,256.31,75.18,116.3,336.83,267.79,120.24,226.86,260.21,285.88,344.57,124.66,306.1,176.58,134.92,324.27,152.06,270.33,105.04,192.51,127.27,124.5,331.26,93.96,159.32,221.37,181.9,118.3,313.34,139.08,122.58,92.52,159.55,260.98,193.91,283.12,188.16,147.78,147.13,282.08,167.94,203.53,300.59,281.57,170.08,340.81,259.39,331.01,298.15,327.53,172.13,294.48,315.34,307.98,212.2,257.83,111.2,104.98,90.3,245.17,89.03,83.99,103.25,151.38,347.47,295.5,190.87,171.14,299.69
2018-02-17,149.11,324.7,275.39,292.56,88.85,113.88,314.51,280.14,240.93,101.03,215.63,262.68,257.77,76.16,262.92,314.75,173.47,117.44,326.32,241.78,239.17,308.74,356.36,223.13,115.91,253.45,71.99,114.58,314.3,221.83,194.97,270.76,284.48,87.97,106.6,346.6,260.92,125.36,343.06,266.78,284.56,309.79,80.89,300.28,139.93,106.33,309.68,157.22,258.68,111.03,151.07,134.97,117.6,295.74,123.03,168.8,236.57,203.66,107.16,320.65,135.52,129.93,29.75,89.67,250.8,193.12,276.88,235.77,153.69,124.39,287.47,186.78,228.51,272.23,289.12,193.99,291.43,224.18,339.17,287.71,300.83,172.34,283.32,320.8,297.75,213.58,284.45,95.32,132.6,130.26,275.03,90.31,70.87,128.1,166.73,318.32,334.16,208.25,175.7,329.17
2018-02-18,190.63,313.41,280.66,353.9,77.34,123.77,333.31,284.52,281.75,97.97,239.19,274.47,276.12,132.95,318.43,309.25,171.49,102.41,314.02,267.06,230.93,333.27,350.79,195.73,80.07,257.13,160.27,119.26,310.1,184.63,197.65,263.06,252.13,95.31,114.36,285.51,270.3,132.61,252.13,269.72,329.18,317.43,87.09,302.89,131.22,138.4,325.39,174.04,255.22,134.04,157.91,146.41,113.43,286.43,71.39,174.69,231.88,206.91,117.28,309.12,122.0,102.43,62.37,176.55,262.61,208.59,267.94,311.23,147.0,135.5,272.48,187.9,232.96,319.1,296.65,171.89,265.6,238.46,327.46,271.67,314.7,197.13,302.21,307.57,305.48,179.9,270.14,104.24,133.06,111.75,244.81,90.46,162.3,158.91,122.43,370.84,294.75,201.64,170.64,292.8
2018-02-19,188.97,317.14,271.87,300.68,91.81,150.91,307.48,310.94,294.31,112.07,208.15,270.49,316.42,110.74,301.45,314.71,191.18,113.17,301.69,234.81,244.27,273.61,367.09,184.42,111.97,277.97,148.65,107.84,319.02,197.38,188.0,235.91,276.69,80.08,114.21,334.88,266.18,137.22,320.46,277.33,287.62,346.74,95.93,316.94,155.03,123.11,320.1,159.66,259.92,111.66,149.15,132.9,164.0,309.52,66.1,174.03,204.88,180.99,143.76,302.25,128.95,123.2,69.21,207.74,252.37,204.42,268.03,239.85,155.43,144.1,287.48,188.54,208.87,321.1,295.85,198.0,313.26,243.81,319.95,268.76,315.03,186.8,303.76,324.35,301.86,199.34,320.3,95.56,120.99,148.34,308.7,104.85,116.3,152.06,159.57,303.54,336.56,200.45,175.1,300.22
2018-02-20,193.68,333.07,281.64,297.97,123.11,125.98,313.32,290.76,332.28,110.32,226.68,321.01,304.1,97.42,334.67,324.5,180.05,126.28,318.24,272.68,251.7,284.75,359.71,258.37,91.78,271.11,69.01,122.46,331.95,192.78,211.73,184.85,319.14,83.92,111.36,321.04,270.05,142.14,283.18,274.83,326.02,310.82,78.09,317.49,177.24,90.32,340.31,164.25,278.65,126.13,175.76,150.71,172.91,302.84,97.89,177.12,294.34,201.88,124.03,320.42,124.81,123.64,106.34,195.79,262.05,208.23,281.33,314.38,167.82,139.0,295.49,189.52,206.66,317.88,244.91,194.19,278.84,271.22,334.86,247.68,326.31,184.95,309.48,318.98,309.88,214.64,273.76,112.35,111.66,107.69,257.35,105.21,103.97,119.38,127.25,330.16,315.25,261.48,164.68,315.16
2018-02-21,182.73,335.04,303.56,294.7,116.47,139.85,342.63,285.75,323.84,87.55,198.13,325.46,254.28,91.13,309.71,349.89,186.74,120.99,289.83,275.82,321.47,302.73,358.42,279.51,111.16,264.44,110.9,113.99,311.46,214.13,206.27,253.63,265.92,83.1,119.87,343.53,280.14,138.34,263.7,274.83,288.35,319.88,75.78,318.37,140.19,177.97,313.07,182.62,281.67,148.99,187.89,157.55,151.27,278.0,127.75,184.48,207.32,204.7,118.63,321.11,145.14,126.55,94.49,147.03,262.47,212.68,282.63,333.63,152.83,127.95,293.39,194.4,247.94,322.54,311.86,183.41,313.23,240.47,349.84,286.2,320.27,188.82,304.71,324.63,308.85,197.18,303.31,119.31,135.22,100.45,266.94,118.3,112.33,141.84,160.2,332.38,290.21,244.01,179.82,326.24
2018-02-22,191.73,332.12,290.56,354.88,96.51,136.96,353.82,299.35,329.61,94.4,191.57,327.61,203.36,108.62,293.22,304.68,180.24,99.62,328.35,248.29,300.26,289.86,371.42,273.4,100.32,266.98,164.38,110.2,303.8,153.88,197.13,250.52,289.75,97.27,93.2,340.43,284.7,120.98,291.29,278.03,289.55,337.33,106.07,317.6,156.4,104.35,327.67,150.91,234.01,141.63,204.97,153.75,179.74,302.21,76.31,199.53,240.9,194.59,130.2,310.47,146.6,114.82,112.03,158.8,264.92,201.99,270.38,301.23,161.25,124.04,294.69,181.0,219.14,295.57,324.02,182.5,294.79,246.0,343.72,276.02,317.32,186.87,292.89,313.03,307.24,155.79,273.93,108.74,117.31,144.15,249.39,105.65,178.22,205.68,162.72,276.44,319.85,209.7,192.63,258.92
2018-02-23,177.88,312.78,281.8,306.37,95.84,111.7,341.12,288.01,310.97,148.16,230.23,256.83,277.59,123.94,309.35,329.15,181.66,85.21,316.4,245.14,324.36,305.13,356.06,239.15,96.68,262.65,118.64,117.5,315.42,222.48,212.9,211.83,264.33,79.32,122.31,351.95,259.75,134.39,308.39,258.5,278.45,354.49,125.26,308.93,165.47,118.39,324.42,170.97,256.08,133.3,167.83,148.0,50.75,269.69,80.56,204.5,240.51,188.83,110.92,294.07,139.09,122.73,110.79,171.15,257.92,189.17,283.77,298.98,142.17,114.46,287.53,209.44,198.73,300.5,306.42,176.36,267.35,261.93,348.17,281.9,292.55,181.16,294.26,302.22,306.88,155.31,242.71,103.04,120.07,129.84,276.87,94.56,97.82,119.04,126.46,320.93,265.49,216.72,174.24,318.53
2018-02-24,165.94,316.33,282.42,317.67,116.46,110.44,282.23,272.89,297.21,163.07,187.5,311.55,288.99,103.19,300.33,323.62,171.35,96.67,307.8,252.26,322.66,292.56,356.83,236.9,91.5,349.7,121.74,115.46,294.09,191.27,198.68,256.12,293.51,102.56,107.42,412.84,280.03,142.5,234.52,266.98,237.73,302.89,147.36,322.71,162.15,101.35,316.26,159.64,241.8,131.01,162.17,150.63,120.98,338.53,101.47,199.38,235.66,195.69,124.72,319.47,138.39,128.68,98.52,95.85,259.86,199.2,274.33,204.07,146.13,89.09,277.35,190.91,201.05,342.35,326.14,181.86,286.23,286.07,320.36,225.62,309.9,158.32,285.16,322.02,311.47,178.85,287.18,104.16,112.86,146.3,278.72,95.41,108.32,130.82,84.94,331.49,348.07,157.29,179.94,333.54
2018-02-25,198.26,326.64,290.56,313.78,117.38,145.06,307.28,310.19,252.95,137.29,214.94,333.87,238.25,133.02,286.32,304.55,183.15,119.67,323.87,261.55,299.04,306.5,369.29,223.71,99.6,340.51,163.72,109.82,308.56,176.8,206.51,209.99,312.23,76.93,81.58,369.76,261.23,131.1,298.16,270.08,315.68,326.93,108.89,304.66,154.94,105.41,334.71,166.93,258.08,86.74,116.13,149.03,120.8,296.86,104.96,196.15,241.98,188.8,113.86,271.65,144.64,100.64,77.67,152.51,253.11,204.21,278.68,270.58,148.09,142.77,294.33,190.8,234.13,305.2,310.2,196.97,288.51,263.54,321.21,253.63,310.99,187.48,305.68,283.62,306.54,126.33,294.14,93.9,117.28,162.5,259.06,92.09,74.97,151.04,113.75,278.39,280.17,238.33,174.8,336.29
2018-02-26,169.6,325.3,294.2,300.19,107.89,134.06,319.64,288.68,297.21,115.06,239.97,317.68,272.19,85.47,349.81,343.8,193.28,99.29,316.67,258.72,309.37,311.58,365.15,227.35,100.85,300.71,111.45,181.52,309.68,254.69,208.86,261.31,276.98,99.73,90.29,365.97,272.64,131.53,282.59,268.5,311.78,337.56,139.87,310.97,152.63,104.25,335.39,169.49,260.79,139.55,176.24,144.21,159.67,269.25,82.64,212.25,239.76,200.36,124.04,325.03,126.69,153.24,84.37,169.21,272.39,193.93,291.48,264.79,153.47,127.73,290.5,204.76,261.26,307.3,263.66,190.86,299.38,285.05,335.88,265.09,302.59,199.51,307.5,243.03,312.46,172.18,318.27,94.52,146.28,121.74,269.71,113.54,125.33,124.18,145.54,305.31,261.06,223.5,173.28,360.4
2018-02-27,161.59,321.6,292.54,313.0,125.34,118.42,310.99,292.52,314.34,99.37,239.58,261.46,269.35,114.75,291.6,334.05,183.03,87.39,329.75,272.26,242.96,284.5,325.01,218.08,125.17,274.76,71.82,174.79,322.38,205.08,217.61,249.85,300.53,114.92,112.23,399.89,276.85,112.29,303.08,277.57,295.3,353.73,117.98,311.61,166.21,123.1,333.2,182.96,275.31,129.03,176.63,154.58,130.05,288.19,116.47,219.22,254.36,193.21,118.95,321.3,145.56,145.18,95.91,158.74,270.94,207.44,276.38,263.07,154.72,150.1,305.81,226.33,253.23,353.55,297.21,177.08,324.62,207.66,323.3,280.33,292.08,190.98,305.85,335.37,307.71,206.19,313.8,118.18,106.41,156.93,276.63,85.39,161.9,95.89,121.94,385.97,314.67,226.08,181.23,291.64
2018-02-28,209.02,333.61,307.05,337.37,103.2,125.43,327.63,298.99,340.56,89.38,216.88,335.17,280.72,94.31,267.96,319.56,194.53,76.7,336.5,294.76,217.65,309.29,286.48,216.02,111.3,265.8,172.7,176.57,313.3,187.46,213.11,205.9,289.32,99.9,101.61,418.4,276.47,121.13,288.65,271.87,283.89,341.43,131.45,318.86,177.22,142.04,326.82,162.47,277.03,135.16,177.62,144.02,156.66,320.59,105.42,193.75,218.08,199.45,128.25,327.27,148.7,107.33,82.32,204.85,261.59,215.42,267.42,307.0,161.32,123.35,280.95,194.88,191.22,297.61,281.6,208.21,340.7,298.03,336.26,279.38,323.45,193.54,301.66,285.16,307.01,199.26,261.81,116.12,115.31,97.68,248.78,108.97,172.46,189.16,138.07,310.49,362.87,249.55,196.25,327.38
2018-03-01,207.08,322.88,303.23,292.87,112.68,112.27,335.47,312.02,315.61,88.55,198.74,300.76,260.41,120.06,340.38,296.85,184.05,105.13,310.09,255.86,256.11,294.74,350.72,185.62,112.47,285.99,118.88,175.5,325.64,206.55,209.96,232.5,265.51,76.99,113.2,413.85,275.87,122.94,270.07,271.58,260.06,308.8,102.96,302.09,152.84,141.51,324.66,158.21,301.38,109.89,203.99,154.83,124.01,268.13,91.89,209.31,210.67,200.1,125.0,329.93,138.64,151.77,27.37,148.21,274.52,189.21,276.59,303.97,154.56,135.06,305.31,199.86,227.58,360.57,230.09,216.89,292.46,238.12,325.38,267.67,333.76,180.26,304.64,284.25,298.4,197.86,292.12,105.52,112.61,104.98,266.76,107.3,128.52,131.52,156.62,334.11,304.37,241.36,194.51,382.17
